, 5427,522
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,885
10, 361,885
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,886
10, 361,885
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,887
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,886
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 360,886
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,886
10, 361,886
10, 361,887
10, 361,886
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,886
10, 361,887
10, 361,887
10, 361,886
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,886
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
10, 361,887
9., 361,887
9., 361,887
9., 360,887
9., 361,887
9., 361,887
9., 361,887
9., 361,887
9., 361,887
8., 361,887
8., 361,887
8., 361,887
8., 361,887
7., 361,887
7., 361,886
7., 361,885
7., 361,879
7., 361,875
7., 362,870
7., 364,867
7., 366,863
7., 367,859
8., 369,850
8., 370,846
8., 372,838
8., 374,830
8., 375,814
8., 377,800
9., 380,773
9., 382,732
10, 384,697
10, 385,671
10, 386,655
10, 388,627
10, 391,625
10, 395,608
10, 397,601
10, 402,583
10, 404,573
10, 409,533
10, 412,523
10, 415,510
10, 419,473
10, 423,468
10, 425,453
10, 426,451
10, 427,445
10, 428,429
10, 428,398
10, 428,349
10, 429,346
10, 429,337
10, 429,337
10, 429,337
10, 429,339
10, 429,339
10, 429,341
10, 429,342
10, 429,343
10, 429,356
10, 429,344
10, 429,363
10, 429,370
10, 429,371
10, 429,371
10, 429,371
10, 429,372
10, 429,372
10, 429,372
10, 429,372
10, 429,373
10, 429,373
10, 429,375
10, 429,380
10, 429,376
10, 429,378
10, 429,379
10, 429,372
10, 429,390
10, 429,389
10, 429,391
10, 429,392
10, 429,393
10, 429,393
10, 429,393
10, 429,393
10, 429,392
10, 429,390
10, 429,394
10, 429,396
10, 429,397
10, 429,398
10, 429,398
10, 429,399
10, 429,399
10, 429,400
10, 429,401
10, 429,402
10, 429,403
10, 429,405
10, 429,405
10, 429,405
10, 429,405
10, 429,403
10, 429,404
10, 429,407
10, 429,407
10, 429,409
10, 429,411
10, 429,411
10, 429,412
10, 429,410
10, 429,412
10, 429,412
10, 429,412
10, 429,413
10, 429,412
10, 429,413
10, 429,414
10, 429,414
10, 429,415
10, 429,415
10, 429,416
10, 429,417
10, 429,418
10, 429,419
10, 429,420
10, 429,419
10, 429,420
10, 429,420
10, 429,421
10, 429,422
10, 429,424
10, 429,424
10, 429,425
10, 429,425
10, 429,425
10, 429,425
10, 429,425
10, 429,426
10, 429,426
10, 429,426
10, 429,427
10, 429,427
10, 429,427
10, 429,427
10, 429,427
10, 429,427
10, 429,427
10, 429,428
10, 429,429
10, 429,429
10, 429,429
10, 429,429
10, 429,428
10, 429,428
10, 429,429
10, 429,429
10, 429,430
10, 429,430
10, 429,430
10, 429,431
10, 429,430
10, 429,430
10, 429,430
10, 429,431
10, 429,431
10, 429,432
10, 429,431
10, 429,432
10, 429,432
10, 429,432
10, 429,431
10, 429,432
10, 429,431
10, 429,432
10, 429,432
10, 429,432
10, 429,433
10, 429,432
10, 429,432
10, 429,432
10, 429,432
10, 429,433
10, 429,433
10, 429,433
10, 429,434
10, 429,433
10, 429,434
10, 429,433
10, 429,434
10, 429,434
10, 429,434
10, 429,434
10, 429,434
10, 429,435
10, 429,435
10, 429,435
10, 429,435
10, 429,435
10, 429,435
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,436
10, 429,437
10, 429,437
10, 429,437
10, 429,437
10, 429,437
10, 429,437
10, 429,437
10, 429,438
10, 429,438
10, 429,438
10, 429,438
10, 429,438
10, 429,438
10, 429,439
10, 429,438
10, 429,439
10, 429,439
10, 429,439
10, 429,439
10, 429,439
10, 429,439
10, 429,439
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,440
10, 429,441
10, 429,440
10, 429,440
10, 429,441
10, 429,441
10, 429,441
10, 429,441
10, 429,441
10, 429,441
10, 429,441
10, 429,441
10, 429,441
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,442
10, 429,443
10, 429,442
10, 429,443
10, 429,443
10, 429,442
10, 429,443
10, 429,443
10, 429,443
10, 429,443
10, 429,444
10, 429,443
10, 429,443
10, 429,443
10, 429,443
10, 429,444
10, 429,444
10, 429,444
10, 429,444
10, 429,444
10, 429,444
10, 429,445
10, 429,444
10, 429,444
10, 429,444
10, 429,444
10, 429,445
10, 429,444
10, 429,444
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,445
10, 429,446
10, 429,446
10, 429,446
10, 429,446
10, 429,446
10, 429,446
10, 429,446
10, 429,446
10, 429,446
10, 429,446
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,446
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,447
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,448
10, 429,449
10, 429,448
10, 429,448
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,449
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,450
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,452
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,451
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,452
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,452
10, 429,452
10, 429,452
10, 429,453
10, 429,452
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,453
10, 429,454
10, 429,454
10, 429,454
10, 429,453
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,453
10, 429,454
10, 429,454
10, 429,454
10, 429,453
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
10, 429,454
9., 429,454
9., 429,454
9., 429,454
9., 429,454
9., 429,454
9., 429,455
9., 429,454
9., 429,454
9., 429,454
9., 429,454
9., 429,454
9., 429,455
9., 429,455
9., 429,455
9., 429,454
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
9., 429,455
8., 429,455
8., 429,455
8., 429,455
8., 429,455
8., 429,456
8., 429,455
8., 429,455
8., 429,456
8., 429,456
8., 429,456
8., 429,456
8., 429,456
8., 429,459
8., 430,463
8., 430,468
8., 430,475
8., 430,482
8., 429,498
8., 427,504
8., 425,512
8., 421,540
8., 416,552
8., 413,589
8., 411,606
8., 409,619
8., 406,634
8., 404,647
8., 402,665
8., 400,685
8., 399,717
8., 399,727
8., 398,733
8., 397,737
8., 397,739
8., 397,740
8., 397,741
8., 397,741
8., 397,741
8., 397,742
8., 397,741
7., 397,741
7., 397,742
7., 397,742
7., 397,742
7., 397,742
7., 397,742
7., 397,742
7., 397,742
7., 397,743
7., 397,742
7., 397,743
7., 397,743
7., 397,743
7., 396,756
7., 396,776
7., 395,785
7., 393,791
7., 392,802
7., 391,808
7., 390,810
7., 389,811
7., 389,812
7., 389,812
7., 389,812
7., 389,813
7., 389,813
7., 389,813
7., 389,813
7., 389,813
7., 389,813
7., 389,813
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,814
7., 389,815
7., 388,814
7., 389,815
7., 389,814
7., 388,814
7., 389,815
7., 388,814
7., 389,815
7., 389,815
7., 389,815
7., 388,814
7., 389,815
7., 389,815
7., 389,814
7., 389,815
7., 388,815
7., 389,814
7., 388,815
7., 389,815
7., 389,814
7., 389,815
7., 388,815
7., 388,814
7., 388,815
7., 388,815
7., 388,815
6., 388,815
6., 388,815
6., 389,815
6., 388,815
6., 388,815
6., 389,815
6., 388,815
6., 388,815
6., 388,815
6., 388,816
6., 388,815
6., 388,815
6., 389,816
6., 389,816
6., 388,816
6., 389,816
6., 389,816
6., 389,815
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 389,816
6., 388,816
6., 388,816
6., 389,816
6., 389,816
6., 389,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 389,816
6., 389,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 388,816
6., 389,816
6., 389,816
6., 388,816
6., 389,817
6., 389,816
6., 388,816
6., 389,816
6., 388,816
6., 388,816
6., 389,816
6., 388,816
6., 389,817
6., 388,817
6., 388,816
6., 389,817
6., 388,817
6., 388,817
6., 388,817
6., 388,817
6., 388,816
6., 388,817
6., 388,817
6., 388,817
6., 388,817
6., 388,817
6., 388,817
6., 389,817
6., 388,817
6., 388,816
6., 389,817
6., 388,817
6., 388,817
6., 388,817
6., 389,817
5., 389,817
5., 388,817
5., 388,817
5., 389,817
5., 388,817
5., 388,817
4., 388,817
4., 388,817
4., 388,817
4., 389,818
4., 388,817
4., 389,818
4., 388,819
4., 388,824
4., 387,832
4., 385,838
4., 383,841
4., 381,845
4., 378,849
4., 376,850
4., 374,854
5., 372,858
5., 369,864
5., 367,869
5., 364,873
5., 363,875
5., 362,876
5., 361,877
5., 361,877
5., 361,877
5., 361,878
5., 361,878
5., 361,878
5., 361,878
5., 361,877
5., 361,876
5., 361,874
5., 361,872
5., 362,868
5., 363,864
5., 366,861
5., 367,855
5., 369,852
5., 370,847
5., 372,841
5., 374,836
5., 375,821
5., 377,810
5., 380,797
5., 382,773
5., 384,732
5., 384,713
5., 385,690
5., 386,683
5., 386,679
5., 387,677
5., 387,679
5., 387,677
5., 387,678
5., 387,679
5., 387,681
5., 387,681
4., 387,682
4., 387,683
4., 387,683
4., 387,684
4., 387,685
4., 387,685
4., 387,686
4., 387,686
4., 387,686
3., 387,687
3., 387,687
3., 388,688
3., 388,692
3., 388,700
3., 388,710
3., 388,719
3., 388,728
3., 388,743
3., 388,781
3., 388,787
3., 387,801
3., 386,812
3., 385,819
3., 383,831
3., 381,840
4., 378,845
4., 376,848
4., 373,853
4., 371,856
4., 368,861
4., 366,866
4., 363,872
4., 360,877
4., 358,883
4., 357,887
4., 356,888
4., 356,889
4., 355,888
4., 355,886
4., 355,884
4., 355,880
4., 355,876
4., 355,874
4., 357,870
4., 360,866
4., 363,862
4., 366,855
4., 368,852
4., 370,847
4., 372,840
4., 373,836
4., 375,819
4., 377,810
4., 379,802
4., 380,797
4., 380,787
4., 381,786
4., 381,784
4., 381,785
4., 381,785
4., 382,786
4., 382,786
4., 381,786
4., 381,786
4., 381,787
4., 382,787
4., 381,787
4., 381,787
4., 381,787
4., 382,788
4., 381,788
4., 381,788
4., 381,788
4., 381,788
4., 381,788
4., 381,788
4., 382,789
4., 381,789
4., 381,789
4., 381,789
4., 381,788
4., 382,790
4., 381,789
4., 381,789
4., 381,789
4., 381,789
4., 381,789
4., 381,789
4., 382,790
4., 381,789
3., 381,790
3., 381,790
3., 381,790
3., 381,789
3., 382,789
3., 381,790
3., 381,790
3., 381,790
3., 381,790
3., 381,790
3., 381,790
3., 382,790
3., 382,791
3., 382,798
3., 382,803
3., 382,809
3., 383,815
3., 382,820
3., 382,832
3., 381,839
3., 379,844
3., 376,849
3., 374,853
3., 371,855
3., 369,860
3., 367,865
3., 364,871
3., 361,876
3., 358,883
3., 356,889
3., 356,891
3., 356,891
3., 355,891
3., 355,891
3., 354,892
3., 354,892
3., 354,892
3., 354,892
3., 354,892
3., 354,892
3., 354,892
3., 354,892
3., 354,893
3., 354,892
3., 354,893
3., 354,892
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,893
3., 354,894
3., 354,894
3., 354,894
3., 354,892
3., 354,894
3., 354,893
3., 354,894
3., 354,893
3., 354,894
3., 354,894
3., 354,893
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 355,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 355,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,893
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,893
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,893
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 355,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 355,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 355,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,893
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 355,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,894
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,896
3., 354,895
3., 354,895
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,895
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 355,896
3., 354,896
3., 354,896
3., 354,895
3., 354,895
3., 354,895
3., 354,896
3., 354,895
3., 354,895
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,895
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 354,896
3., 355,896
3., 354,895
3., 354,895
3., 354,896
3., 354,896
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
3., 354,895
4., 354,895
4., 354,895
4., 354,895
4., 355,896
4., 354,895
5., 354,895
5., 354,895
5., 354,895
5., 354,895
5., 354,895
5., 354,895
5., 354,895
5., 354,894
7., 354,894
7., 354,892
7., 354,889
7., 354,886
7., 354,880
7., 357,873
8., 360,867
8., 363,862
9., 366,858
9., 368,847
9., 369,843
9., 371,835
10, 373,826
10, 375,810
10, 377,798
10, 380,758
10, 382,728
10, 383,684
10, 384,668
10, 385,649
10, 388,622
10, 391,621
10, 395,604
10, 398,598
10, 401,582
10, 405,567
10, 409,529
10, 412,518
10, 415,498
10, 420,474
10, 424,461
10, 426,451
10, 427,447
10, 428,401
10, 428,366
10, 429,340
10, 429,332
10, 429,330
10, 429,330
10, 429,331
10, 429,332
10, 429,332
10, 429,333
10, 430,333
10, 429,333
10, 429,334
10, 430,334
10, 429,334
10, 430,336
10, 430,336
10, 429,336
10, 430,337
10, 430,337
10, 430,338
10, 430,338
10, 430,339
10, 430,339
10, 429,340
10, 430,341
10, 430,342
10, 430,342
10, 429,342
10, 430,343
10, 430,343
10, 430,344
10, 430,344
10, 430,344
10, 430,344
10, 430,344
10, 430,365
10, 430,365
10, 430,364
10, 430,361
10, 430,362
10, 429,363
10, 430,364
10, 430,365
10, 430,365
10, 430,366
10, 430,366
10, 430,366
10, 430,366
10, 430,366
10, 430,365
10, 429,366
10, 430,367
10, 430,367
10, 430,368
10, 430,368
10, 429,369
10, 430,369
10, 430,370
10, 430,371
10, 430,371
10, 430,379
10, 430,380
10, 430,380
10, 430,379
10, 430,380
10, 430,379
10, 429,381
10, 430,381
